Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1,0,-0.00279144,-0.0149152,0.085012,647.466,-3057.82,284.486
2,0,-0.0034092,-0.0143211,0.0839599,647.299,-3057.95,284.653
3,0,-0.00291361,-0.0150125,0.0847591,647.351,-3057.84,284.644
4,0,-0.000914783,-0.0138391,0.084599,647.608,-3057.76,284.374
5,0,-0.00146628,-0.0123248,0.0841765,647.624,-3057.78,284.442
6,0,-0.0033708,-0.0135655,0.0839938,647.494,-3057.87,284.44
7,0,-0.00131391,-0.0141195,0.0840418,647.647,-3057.86,284.405
8,0,-0.00108507,-0.0137112,0.0843587,647.701,-3057.8,284.2
9,0,-0.000842625,-0.0136023,0.0840905,647.734,-3057.81,284.234
10,0,-0.00197466,-0.013541,0.08386,647.539,-3057.8,284.104
11,0,0.00053923,-0.0128487,0.0814979,647.522,-3058.13,284.706
12,0,0.0110973,-0.0123972,0.0807299,648.034,-3058.59,285.127
13,0,0.0206921,-0.00513614,0.0757198,648.584,-3059.15,285.98
14,0,0.0272487,-0.00207076,0.0763645,648.424,-3057.75,286.366
15,0,0.0267867,-0.00115049,0.0794259,647.92,-3055.37,286.201
16,0,0.0291111,-0.00222305,0.0813634,647.821,-3051.82,286.74
17,0,0.0325961,0.00169173,0.0790259,648.22,-3047.65,286.633
18,0,0.0299286,0.00183582,0.0805769,647.638,-3042.67,286.798
19,0,0.0292362,0.0066406,0.079031,647.156,-3038.31,287.076
20,0,0.0301959,0.00223583,0.0808178,647.925,-3032.38,287.474
21,0,0.0245913,-0.00664831,0.0829944,649.241,-3029.79,286.821
22,0,0.0292227,0.00361428,0.083302,647.581,-3021.25,287.18
23,0,0.0236063,0.00396018,0.0742894,648.009,-3017.11,286.852
24,0,0.0245058,0.0024988,0.0782434,647.565,-3009.87,286.458
25,0,0.0312104,0.002646,0.0780539,647.143,-3002.07,287.609
26,0,0.0300568,0.00396946,0.0772417,646.594,-2994.96,287.528
27,0,0.0279194,0.00326032,0.0757521,645.962,-2988.73,287.361
28,0,0.0281058,0.00389576,0.0769889,645.518,-2981.37,287.11
29,0,0.0194987,-0.0102476,0.0785367,644.909,-2976.27,287.046
30,0,0.0216762,-0.00138922,0.0760325,645.373,-2967.17,286.051
31,0,0.0250422,0.000802466,0.0777197,644.237,-2959.37,286.943
32,0,0.026855,0.0020254,0.0777386,643.92,-2951.26,286.766
33,0,0.0274494,0.00142403,0.0777556,643.537,-2943.32,286.955
34,0,0.0297896,-0.000777528,0.0802355,643.195,-2934.95,287.032
35,0,0.0293473,0.00030705,0.0779843,642.58,-2926.4,287.468
36,0,0.027898,-0.00156744,0.0809999,642.094,-2918.23,287.378
37,0,0.0252741,-5.13655e-005,0.0792168,641.602,-2908.52,287.194
38,0,0.0245404,-0.00265714,0.0791813,641.026,-2898.99,287.142
39,0,0.0212441,-0.0011789,0.0764524,640.426,-2889.67,287.162
40,0,0.0166917,-0.00301003,0.0788532,640.758,-2880.52,286.55
41,0,0.0207247,0.00189809,0.0766223,640.44,-2871.37,287.173
42,0,0.0203965,-0.00363285,0.0751068,639.875,-2862.49,287.317
43,0,0.0247428,0.00163336,0.0726306,639.493,-2853.31,286.818
44,0,0.0232149,-0.00291781,0.0714061,638.034,-2843.62,287.182
45,0,0.0219952,-0.00400344,0.07154,637.094,-2833.88,286.868
46,0,0.0192442,-0.0126487,0.0757087,635.455,-2824.72,286.745
47,0,0.0200718,-0.0137438,0.0741717,635.32,-2815.1,286.851
48,0,0.0212129,-0.0101744,0.0726393,634.915,-2805.53,287.282
49,0,0.0202567,-0.00917817,0.0736222,634.351,-2795.77,286.953
50,0,0.0210677,-0.0114338,0.0734957,634.141,-2785.95,287.354
51,0,0.0172572,-0.00866143,0.074114,634.01,-2775.7,286.845
52,0,0.0203966,-0.00637616,0.0731503,633.642,-2766.11,286.924
53,0,0.0186137,-0.00965105,0.0735387,633.345,-2756.11,287.063
54,0,0.0118377,-0.00506326,0.0736231,632.464,-2743.92,286.819
55,0,0.0113473,-0.00913222,0.0766126,632.424,-2734.69,286.85
56,0,0.014474,-0.0033951,0.0722671,632.216,-2724.92,286.39
57,0,0.0111453,-0.00273859,0.0720361,631.377,-2714.96,286.383
58,0,0.0136154,-0.00442689,0.0722095,631.204,-2704.37,287.033
59,0,0.0138764,-0.00531566,0.0732088,630.803,-2694.24,287.054
60,0,0.0136204,-0.000687842,0.0736788,630.307,-2683.94,287.098
61,0,0.0142938,-0.0039616,0.0721958,630.945,-2673.12,287.525
62,0,0.0132746,-0.000214892,0.0743788,629.586,-2662.98,287.304
63,0,0.0140712,-0.00426434,0.0747798,629.593,-2652.19,287.762
64,0,0.0170817,-0.000453848,0.0723448,629.376,-2641.74,287.967
65,0,0.0164524,-0.0016764,0.0699462,629.274,-2631.6,287.692
66,0,0.0161079,-0.00221186,0.0735876,628.307,-2620.93,287.218
67,0,0.016902,-0.00609684,0.071272,628.297,-2609.99,287.644
68,0,0.0138227,0.0113974,0.0787124,624.968,-2597.91,284.93
69,0,0.0184101,-0.00494793,0.0720383,626.574,-2588.53,287.822
70,0,0.0164213,-0.00867299,0.0703396,626.076,-2577.67,287.947
71,0,0.0144814,-0.00310341,0.0710261,625.887,-2566.42,287.407
72,0,0.0157234,-0.00266366,0.0691628,625.428,-2555.13,287.727
73,0,0.0155959,-0.00425158,0.0647604,624.907,-2544.44,288.139
