Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1,0,0.0323967,0.000861167,0.044321,843.337,-2809.58,288.184
2,0,0.0304047,0.00219114,0.0480544,842.298,-2801.08,287.795
3,0,0.0332239,0.00112797,0.0446514,842.881,-2792.1,288.284
4,0,0.0346782,0.00227584,0.0503709,841.793,-2782.04,288.78
5,0,0.028946,-0.00205287,0.0524071,842.106,-2773.1,288.117
6,0,0.0238592,0.00123538,0.0492243,841.777,-2762.93,287.715
7,0,0.0261178,0.00194018,0.0489457,841.751,-2753.56,288.135
8,0,0.0252443,-0.000792339,0.0462439,841.948,-2744.5,287.832
9,0,0.0214798,-0.00257899,0.047595,841.838,-2737.33,286.792
10,0,0.0254331,-0.00353574,0.0486027,841.083,-2725.63,287.735
11,0,0.0224152,-0.00266349,0.0474142,841.286,-2716.13,287.235
12,0,0.0195129,0.000297459,0.0451873,841.044,-2708.27,286.697
13,0,0.0242357,-0.0016676,0.0478212,840.479,-2698.84,287.124
14,0,0.0240663,-0.00403973,0.0492287,839.946,-2688.77,287.314
15,0,0.0183414,-0.00367127,0.046713,840.224,-2678.9,286.933
16,0,0.0183271,-0.00476479,0.0485446,839.976,-2669.53,286.83
17,0,0.0201956,-0.0031879,0.0460307,839.665,-2659.75,286.978
18,0,0.0237369,-0.0046421,0.0475743,839.357,-2650.02,287.226
19,0,0.0243092,-0.000570995,0.046425,838.899,-2640.49,286.914
20,0,0.0242747,-0.00485139,0.0467895,838.902,-2630.05,287.335
21,0,0.0242807,-0.00618274,0.0486381,838.776,-2620.31,286.864
22,0,0.0222289,-0.00527892,0.048239,838.394,-2609.91,287.08
23,0,0.0214331,-0.0063835,0.0455047,838.192,-2599.48,287.014
24,0,0.0235144,-0.00675517,0.0484938,837.934,-2589.08,287.359
25,0,0.0224091,-0.00766368,0.0477938,837.355,-2579.17,287.466
26,0,0.0237745,-0.00727852,0.0479486,837.327,-2568.57,287.634
27,0,0.0216155,-0.00719996,0.0464467,837.126,-2558.24,287.351
28,0,0.020576,-0.00891632,0.0474956,836.922,-2548.01,287.253
29,0,0.0202742,-0.00718715,0.0484283,836.985,-2537.15,287.172
30,0,0.0211701,-0.00631658,0.0481258,836.673,-2526.51,287.497
31,0,0.0202079,-0.00581276,0.0481985,837.141,-2515.46,287.281
32,0,0.0206184,-0.00560697,0.0487006,836.452,-2504.78,287.733
33,0,0.00954683,-0.0125349,0.0615783,834.926,-2494.59,285.747
34,0,0.0207442,-0.00473229,0.0486248,836.282,-2483.14,287.759
35,0,0.0199106,-0.00539073,0.0470527,836.402,-2472.59,287.332
36,0,0.0214245,-0.00480957,0.0466959,836.59,-2461.47,287.602
37,0,0.020744,-0.00429585,0.0479339,836.617,-2450.29,287.484
38,0,0.0222871,-0.00609243,0.0478207,836.702,-2439.18,287.739
39,0,0.0220149,-0.00153111,0.0505668,836.075,-2427.76,287.943
40,0,0.0191808,-0.0033035,0.0481341,836.357,-2416.7,287.858
41,0,0.0209899,-0.00347642,0.0487191,836.422,-2405.02,287.965
42,0,0.0204589,-0.00281292,0.0481312,836.05,-2393.96,288.062
43,0,0.0210187,-0.00349616,0.0480075,835.991,-2382.52,288.076
44,0,0.0203808,-0.00293281,0.0463878,835.93,-2370.97,288.093
45,0,0.0192741,-0.00187229,0.0478552,835.472,-2359.6,287.889
46,0,0.0219191,-0.00522044,0.0487665,835.221,-2348.2,288.068
47,0,0.0209885,-0.00492603,0.0487271,834.936,-2336.06,287.741
48,0,0.0217833,-0.00564573,0.0479046,834.525,-2324.6,287.73
49,0,0.0196196,-0.00543263,0.0483591,834.066,-2312.94,287.949
50,0,0.0206023,-0.00594246,0.0495327,833.417,-2300.8,288.172
51,0,0.0201667,-0.00810512,0.0479457,833.032,-2288.89,288.113
52,0,0.020514,-0.0080219,0.0464318,833.019,-2277.02,288.104
53,0,0.0201537,-0.0081896,0.0486478,832.581,-2265.27,288.196
54,0,0.0216582,-0.00794365,0.0475219,832.437,-2253.19,288.322
55,0,0.0211136,-0.00699753,0.0487321,832.327,-2241.27,288.308
56,0,0.0208954,-0.0054612,0.0500753,831.917,-2228.81,288.471
57,0,0.0176615,-0.00736378,0.0484524,831.876,-2216.42,288.31
58,0,0.0205012,-0.00946842,0.0481066,831.824,-2204.05,288.539
59,0,0.0229512,-0.00542485,0.0442685,831.91,-2191.8,288.909
60,0,0.0211269,-0.00449514,0.0474449,831.241,-2179.57,288.85
61,0,0.0181861,-0.00669692,0.0490565,831.098,-2166.91,288.442
62,0,0.0186569,-0.00686763,0.0460335,830.978,-2154.38,288.614
63,0,0.0201584,-0.00595384,0.0497268,830.36,-2142.09,288.74
64,0,0.0197813,-0.00720795,0.0462881,830.634,-2129.65,288.804
65,0,0.0191883,-0.00732925,0.0486318,830.148,-2117.03,288.895
66,0,0.0192651,-0.00510195,0.0471913,829.993,-2104.42,288.875
67,0,0.0183618,-0.0058856,0.0477044,830.327,-2090.94,288.966
68,0,0.0193055,-0.00438457,0.0490562,829.695,-2078.8,289.315
69,0,0.018076,-0.00612849,0.0481551,829.539,-2065.27,289.278
70,0,0.0227945,-0.00752257,0.0443731,829.511,-2053.5,289.855
71,0,0.0224767,-0.004912,0.0427784,829.261,-2040.19,289.612
72,0,0.0199572,-0.00869247,0.0462407,828.56,-2027.7,289.085
73,0,0.0203833,-0.00894145,0.0485224,828.102,-2014.92,289.045
74,0,0.0223557,-0.00843994,0.0484969,827.65,-2001.46,289.598
75,0,0.0222636,-0.010685,0.0468012,827.383,-1988.27,289.488
76,0,0.0231667,-0.0116798,0.0456478,827.026,-1975.55,289.666
77,0,0.022628,-0.0125183,0.0471594,826.727,-1962.05,289.913
78,0,0.0227192,-0.0125892,0.0468828,826.333,-1949.31,289.837
79,0,0.0228844,-0.011382,0.0506462,826.019,-1935.78,290.171
80,0,0.0217011,-0.00954246,0.046223,826.277,-1922.45,290.084
81,0,0.0219299,-0.00992795,0.0481317,826.36,-1908.47,290.138
82,0,0.0211231,-0.00806492,0.050124,825.574,-1895.47,290.221
83,0,0.021581,-0.00945994,0.0476828,826.064,-1881.35,290.346
84,0,0.0203137,-0.0100682,0.0491033,825.775,-1868.39,290.243
85,0,0.0211775,-0.00795435,0.0502734,825.619,-1854.5,290.545
86,0,0.0208749,-0.00825199,0.0499932,825.407,-1840.9,290.789
87,0,0.0194738,-0.011188,0.0490534,825.112,-1827.45,290.868
88,0,0.0204032,-0.00855973,0.050522,825.059,-1813.53,291.142
89,0,0.0204389,-0.0097707,0.05129,824.667,-1800.1,291.267
90,0,0.0207892,-0.00502444,0.0486921,824.669,-1786.49,291.264
91,0,0.0201915,-0.005119,0.0502819,824.316,-1772.63,291.299
92,0,0.0198555,-0.00718674,0.0493724,824.712,-1758.27,291.289
93,0,0.0195732,-0.00645298,0.0495522,824.12,-1744.61,291.562
94,0,0.0222733,-0.00724717,0.0480058,824.026,-1730.71,292.146
95,0,0.0218073,-0.0100329,0.0475683,823.965,-1716.38,292.072
96,0,0.0213162,-0.00783282,0.046437,822.982,-1702.94,292.403
97,0,0.0188501,-0.00836497,0.0494205,822.203,-1688.65,292.104
98,0,0.0205676,-0.0115996,0.050147,821.522,-1675.29,292.35
99,0,0.0205127,-0.0140863,0.0496381,821.449,-1661.07,292.628
100,0,0.0196828,-0.0155872,0.0479703,821.123,-1647.52,292.588
101,0,0.0209827,-0.0140276,0.0514104,820.444,-1632.55,292.989
102,0,0.0187784,-0.0131409,0.0508868,820.538,-1618.7,292.994
103,0,0.0175817,-0.0116987,0.0500947,820.53,-1604.05,293.047
104,0,0.0181041,-0.0113923,0.0493906,820.615,-1589.88,293.2
105,0,0.0184809,-0.00846515,0.0487777,819.966,-1574.99,293.221
106,0,0.0196602,-0.0120714,0.0450784,820.641,-1561.43,293.672
107,0,0.0179223,-0.0122774,0.0456564,820.292,-1546.75,293.66
108,0,0.0201182,-0.0133019,0.0443886,820.123,-1532.71,293.749
109,0,0.0222956,-0.012323,0.0462373,819.576,-1518.33,293.953
110,0,0.0210221,-0.0113755,0.046834,819.304,-1503.66,293.992
111,0,0.0206625,-0.00996269,0.0459527,819.147,-1488.84,294.048
112,0,0.0215295,-0.00772091,0.0467676,819.099,-1474.54,294.324
113,0,0.0208168,-0.0116191,0.0452051,818.956,-1459.42,294.484
114,0,0.0203423,-0.0118566,0.0447879,818.725,-1444.69,294.684
115,0,0.0197264,-0.0135839,0.044632,818.66,-1430.43,294.749
116,0,0.0186827,-0.0133691,0.0449344,818.27,-1415.62,294.702
117,0,0.0213378,-0.0152711,0.0431824,818.03,-1401.03,294.881
118,0,0.0216751,-0.0161948,0.0443803,817.446,-1386.47,294.985
119,0,0.0228271,-0.0154736,0.0446917,816.595,-1371.06,295.241
120,0,0.0211455,-0.0163322,0.0451819,816.177,-1356.16,295.401
121,0,0.0226554,-0.0172287,0.0447681,815.692,-1341.41,295.645
122,0,0.0224834,-0.0175208,0.0453033,815.424,-1326.45,295.717
123,0,0.0195211,-0.0181407,0.0477829,815.023,-1311.53,295.395
124,0,0.0195857,-0.0164756,0.0470758,814.993,-1296.35,295.608
125,0,0.0183153,-0.0152316,0.0464738,815.067,-1281.03,295.611
126,0,0.0178701,-0.0155079,0.045865,815.054,-1265.75,295.674
127,0,0.0198348,-0.0132038,0.0434497,815.296,-1250.49,296.105
128,0,0.0210839,-0.0119477,0.044653,814.834,-1235.5,296.48
129,0,0.0211356,-0.0123992,0.0430972,815.075,-1220.43,296.436
130,0,0.0221607,-0.0133458,0.0429164,814.764,-1205.44,296.776
131,0,0.023081,-0.0130102,0.043019,814.636,-1190.34,297.051
132,0,0.0223847,-0.0130369,0.0441538,814.563,-1174.83,297.203
133,0,0.0216141,-0.0123014,0.0440159,814.322,-1159.37,297.386
134,0,0.0214362,-0.0162153,0.0419111,814.638,-1144.6,297.789
135,0,0.020718,-0.0180641,0.0373182,814.054,-1128.76,297.597
136,0,0.0202567,-0.0222995,0.0314231,813.838,-1113.26,297.616
137,0,0.0198647,-0.0285619,0.0243625,813.904,-1097.83,297.584
138,0,0.0196372,-0.0348787,0.015606,814.05,-1082.54,297.632
139,0,0.0192645,-0.0413893,0.00356991,815.224,-1067.75,297.954
140,0,0.0182641,-0.048184,-0.0055853,815.32,-1051.99,297.95
141,0,0.0173406,-0.0528361,-0.0188441,816.415,-1036.51,298.201
142,0,0.0171156,-0.0562812,-0.0340034,818.45,-1020.57,298.537
143,0,0.014615,-0.0576609,-0.0453233,820.804,-1005.23,298.817
144,0,0.0124638,-0.0562386,-0.0589528,823.569,-989.621,298.858
145,0,0.0107054,-0.0511952,-0.0738421,826.287,-974.233,298.772
146,0,0.00944531,-0.051798,-0.0877384,829.516,-958.888,298.938
147,0,0.00821173,-0.0522078,-0.100608,833.192,-943.575,299.045
148,0,0.00738155,-0.0538154,-0.114218,837.342,-928.364,299.324
149,0,0.00722703,-0.0523544,-0.127226,841.021,-913.216,299.319
150,0,0.00630907,-0.054998,-0.140565,845.382,-898.154,299.706
151,0,0.00431314,-0.056258,-0.15338,849.807,-882.973,299.816
152,0,0.00320249,-0.0586368,-0.165457,854.664,-867.894,300.265
153,0,0.00212925,-0.0579515,-0.179271,859.643,-852.854,300.382
154,0,0.00192087,-0.0553684,-0.19461,864.566,-838.139,300.431
155,0,0.0023405,-0.0564329,-0.207098,869.783,-823.131,300.637
156,0,0.00203034,-0.0586521,-0.222367,875.334,-808.597,300.869
157,0,0.00104294,-0.0581627,-0.236227,880.581,-793.878,300.787
158,0,0.00131861,-0.0585397,-0.251695,886.696,-779.38,301.125
159,0,0.000591958,-0.0618327,-0.264674,892.975,-764.672,301.405
160,0,-0.000544772,-0.0609556,-0.278041,899.142,-750.085,301.554
161,0,-0.000827371,-0.0633263,-0.292162,905.739,-735.743,301.902
162,0,-0.00098073,-0.0626115,-0.306324,912.483,-721.408,302.077
163,0,-0.00338412,-0.0641226,-0.316967,918.895,-707.101,302.051
164,0,-0.00266717,-0.063298,-0.331814,926.15,-692.898,302.374
165,0,-0.00344073,-0.060918,-0.347376,933.614,-679.208,302.429
166,0,-0.0035094,-0.0622839,-0.361818,941.42,-665.264,302.734
167,0,-0.00405766,-0.0630759,-0.375686,949.496,-651.499,302.993
168,0,-0.00611806,-0.0615516,-0.391315,957.515,-637.575,302.997
169,0,-0.00848108,-0.064256,-0.401816,965.468,-623.321,303.083
170,0,-0.0104576,-0.0633099,-0.415575,974.314,-609.391,303.084
171,0,-0.0113435,-0.0632003,-0.430725,982.877,-595.909,303.205
172,0,-0.011767,-0.0638373,-0.44505,991.623,-582.443,303.22
173,0,-0.0102977,-0.064971,-0.459943,1000.24,-569.31,303.432
174,0,-0.0104374,-0.0663472,-0.472385,1008.93,-555.709,303.599
175,0,-0.0119435,-0.0681951,-0.487497,1018.15,-542.474,303.507
176,0,-0.0138885,-0.0684431,-0.500771,1027.48,-529.272,303.599
177,0,-0.0160456,-0.0693236,-0.514315,1037.08,-516.121,303.608
178,0,-0.0176883,-0.069521,-0.528319,1047.08,-503.163,303.809
179,0,-0.0195923,-0.0684717,-0.542169,1057.48,-490.299,304.015
180,0,-0.0203374,-0.0670732,-0.555616,1067.86,-477.774,304.217
181,0,-0.0216592,-0.0666757,-0.570778,1078.65,-465.301,304.29
182,0,-0.0216067,-0.065837,-0.584967,1089.38,-453.354,304.368
183,0,-0.0219254,-0.0673313,-0.599331,1100.32,-441.362,304.617
184,0,-0.0213235,-0.0672337,-0.613175,1110.92,-429.663,304.764
185,0,-0.0206066,-0.0676848,-0.627827,1122.2,-417.925,305.001
186,0,-0.0220484,-0.0681061,-0.641641,1133.59,-406.272,305.134
187,0,-0.0235235,-0.0663773,-0.655666,1145.4,-394.52,305.125
188,0,-0.024571,-0.0658678,-0.669309,1157.46,-383.053,305.117
189,0,-0.023864,-0.0580888,-0.683421,1169.49,-372.273,305.243
190,0,-0.0264179,-0.06822,-0.699652,1181.27,-360.798,305.279
191,0,-0.0291541,-0.0682365,-0.712994,1193.8,-349.678,305.442
192,0,-0.0278837,-0.0668151,-0.726553,1205.57,-339.39,305.421
193,0,-0.0282945,-0.0667963,-0.741403,1218.03,-329.086,305.488
194,0,-0.0321375,-0.0751296,-0.756986,1230.46,-318.263,305.382
195,0,-0.0346413,-0.0754825,-0.769732,1243.12,-307.664,305.194
196,0,-0.0359928,-0.0746467,-0.784977,1256.65,-297.428,305.204
197,0,-0.0387129,-0.0730736,-0.802637,1270.18,-287.865,305.001
198,0,-0.0414053,-0.0753292,-0.814977,1283.08,-278.063,305.231
199,0,-0.0418282,-0.0736392,-0.827365,1296.62,-268.488,305.316
200,0,-0.0424162,-0.069817,-0.836358,1309.9,-259.029,305.504
201,0,-0.0418939,-0.0678137,-0.847535,1323.77,-250.364,305.65
202,0,-0.0403789,-0.0698888,-0.866015,1337.43,-241.675,305.795
203,0,-0.0428721,-0.0720362,-0.879736,1351.21,-232.888,305.621
204,0,-0.0459321,-0.0740762,-0.89642,1365.15,-225.225,305.477
205,0,-0.0463931,-0.0756233,-0.906362,1378.83,-216.729,305.573
206,0,-0.0466645,-0.0759905,-0.920713,1393.02,-208.645,305.538
207,0,-0.0491841,-0.0764216,-0.936226,1407.36,-201.052,305.37
208,0,-0.0495263,-0.0769552,-0.952772,1422.36,-193.263,305.23
209,0,-0.0490266,-0.0767906,-0.96893,1437.84,-185.126,305.076
210,0,-0.0494201,-0.0755351,-0.983164,1452.4,-178.135,305.163
211,0,-0.0516511,-0.074962,-0.996759,1467.79,-170.897,305.069
212,0,-0.0516952,-0.0733587,-1.00961,1483.09,-163.947,305.186
213,0,-0.0501525,-0.0675218,-1.02313,1498.58,-157.286,304.976
214,0,-0.0497679,-0.0635392,-1.03697,1514.46,-151.193,304.923
215,0,-0.0466334,-0.059039,-1.04736,1530,-145.085,304.983
216,0,-0.0425303,-0.0551867,-1.05624,1545.23,-139.305,305.208
217,0,-0.0391749,-0.0494414,-1.0642,1560.9,-133.411,305.114
218,0,-0.0341674,-0.0443393,-1.07055,1576.4,-127.525,305.063
