Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
83,0,0.0179484,-0.00662452,-0.071601,680.939,-2384.25,288.692
84,0,0.0191343,-0.00563439,-0.0783352,682.636,-2374.17,288.458
85,0,0.0171099,-0.00342562,-0.0786832,683.655,-2362.72,288.344
86,0,0.0166486,-0.000220732,-0.0811246,684.548,-2351.95,288.084
87,0,0.0151243,-0.00455416,-0.0790021,685.974,-2340.74,288.416
88,0,0.00984916,-0.00415719,-0.0768097,686.758,-2329.99,287.511
89,0,0.012095,-0.00615031,-0.0765962,688.396,-2318.12,287.578
90,0,0.0182327,-0.00387424,-0.0792033,689.123,-2307.17,288.545
91,0,0.0199234,-0.00699297,-0.0782528,690.162,-2295.94,288.721
92,0,0.020422,-0.00599071,-0.0762136,691.154,-2284.17,288.868
93,0,0.0219363,-0.00457163,-0.078208,691.945,-2272.86,288.915
94,0,0.0208549,-0.00389408,-0.0748335,693.699,-2261.11,288.809
95,0,0.0183257,-0.00760815,-0.0771435,695.578,-2249.25,288.701
96,0,0.0191695,-0.0068558,-0.077054,696.654,-2237.78,288.723
97,0,0.0164876,-0.00348506,-0.0779142,697.902,-2225.99,288.522
98,0,0.0184657,-0.00529091,-0.0771169,699.746,-2213.91,288.585
99,0,0.0182906,-0.00815839,-0.0757428,700.859,-2202.2,288.94
100,0,0.0187328,-0.00610529,-0.0780017,702.044,-2190.1,288.822
101,0,0.0199398,-0.0048426,-0.0766834,703.453,-2178.45,289.002
102,0,0.0172774,-0.00334229,-0.0763183,704.687,-2166.16,288.888
103,0,0.0179375,-0.00629147,-0.0772874,706.135,-2153.5,289.141
104,0,0.0183818,-0.00829028,-0.0747066,707.531,-2142.03,289.401
105,0,0.018545,-0.00519335,-0.0780455,708.453,-2129.53,289.455
106,0,0.0184756,-0.00565705,-0.0761746,709.747,-2117.55,289.426
107,0,0.0195244,-0.00469733,-0.0765595,711.205,-2105.32,289.507
108,0,0.0205153,-0.00376267,-0.07742,712.477,-2092.83,289.425
109,0,0.0206035,-0.00590417,-0.0765678,713.691,-2080.91,289.433
110,0,0.021744,-0.00581686,-0.0793734,714.78,-2068.28,289.42
111,0,0.0195865,-0.0118952,-0.0737531,716.129,-2055.48,289.968
112,0,0.0169733,-0.00602937,-0.0728019,716.841,-2042.62,289.45
113,0,0.0188419,-0.00644542,-0.0765074,718.57,-2029.43,289.801
114,0,0.0183582,-0.010298,-0.0769188,719.812,-2016.96,289.831
115,0,0.0201935,-0.00847071,-0.0786774,720.945,-2004.95,289.977
116,0,0.0213277,-0.00819491,-0.0791317,722.095,-1992.9,290.028
117,0,0.0231766,-0.00828883,-0.0763529,723.456,-1979.78,290.249
118,0,0.0230143,-0.00858098,-0.0774876,724.754,-1967.26,290.352
119,0,0.0205813,-0.0101834,-0.0759419,726.589,-1954.95,290.155
120,0,0.0229705,-0.0119174,-0.0762283,728.216,-1941.65,290.684
121,0,0.0209099,-0.00925856,-0.0752658,729.877,-1928.36,290.532
122,0,0.0212126,-0.0137886,-0.0734691,731.854,-1915.3,290.717
123,0,0.021441,-0.00556223,-0.075495,732.997,-1902.28,290.482
124,0,0.0199346,-0.00435754,-0.0764339,734.443,-1889.56,290.257
125,0,0.0202636,-0.00620695,-0.0777647,736.03,-1876.29,290.719
126,0,0.018817,-0.00482159,-0.0788232,737.437,-1863.09,290.819
127,0,0.0199293,-0.00651538,-0.0737241,737.957,-1849.99,291.197
128,0,0.0196502,-0.00992083,-0.0742144,739.865,-1835.77,291.324
129,0,0.0197098,-0.00697734,-0.0740188,741.181,-1823.01,291.56
130,0,0.020547,-0.00266763,-0.0752872,742.235,-1809.55,291.31
131,0,0.0198993,-0.00337863,-0.0756781,743.754,-1796.13,291.409
132,0,0.0199404,-0.00391433,-0.0760327,745.312,-1782.91,291.363
133,0,0.0153303,-0.00847657,-0.0791724,747.232,-1770.11,290.835
134,0,0.0161041,-0.010465,-0.0776361,748.532,-1756.65,291.175
135,0,0.014349,-0.00970277,-0.0787078,749.903,-1742.62,291.257
136,0,0.0132922,-0.012126,-0.0781369,751.288,-1728.86,291.299
137,0,0.0113709,-0.0143887,-0.0742565,751.969,-1715.21,291.159
138,0,0.0134208,-0.0135307,-0.0769316,753.641,-1701.6,291.548
139,0,0.0150149,-0.0147309,-0.0780485,755.002,-1688.1,291.773
140,0,0.0151861,-0.0158103,-0.0772579,756.151,-1674.68,291.966
141,0,0.0148904,-0.0132194,-0.0760643,757.715,-1660.71,291.997
142,0,0.014077,-0.0165353,-0.0774265,759.33,-1646.51,292.212
143,0,0.0149259,-0.0109887,-0.0775067,760.997,-1632.59,292.096
144,0,0.013658,-0.0119836,-0.0770275,762.835,-1618.52,292.337
145,0,0.0142351,-0.0113403,-0.0773369,764.549,-1604.57,292.39
146,0,0.0144303,-0.00969797,-0.077298,766.369,-1590.58,292.423
147,0,0.0134172,-0.00731742,-0.0778623,767.869,-1576.42,292.452
148,0,0.0133638,-0.0106956,-0.0787813,769.519,-1562.46,292.713
149,0,0.0132583,-0.0109109,-0.0790695,770.96,-1548.32,292.886
150,0,0.0139945,-0.0082948,-0.0782865,772.615,-1534.16,292.98
151,0,0.0130548,-0.00997362,-0.0765765,773.928,-1519.94,293.166
152,0,0.0140208,-0.00866683,-0.0753145,775.355,-1505.73,293.262
153,0,0.0140036,-0.00946346,-0.076537,776.909,-1491.62,293.253
154,0,0.0138928,-0.00885545,-0.0763056,778.676,-1477.15,293.225
155,0,0.0147189,-0.00648718,-0.077025,779.83,-1463,293.14
156,0,0.0150417,-0.00966334,-0.0769859,781.294,-1448.64,293.536
157,0,0.0202837,-0.00946334,-0.0765345,782.57,-1433.9,294.539
158,0,0.0195581,-0.00725965,-0.0776543,783.921,-1419.09,294.447
159,0,0.0179133,-0.00831725,-0.077239,785.277,-1404.26,294.535
160,0,0.0197391,-0.0102503,-0.0776447,786.569,-1390.05,294.805
161,0,0.021108,-0.0129267,-0.076479,787.818,-1375.96,295.054
162,0,0.0223817,-0.0134139,-0.0771787,789.328,-1361.47,295.258
163,0,0.0208201,-0.00972346,-0.0756131,790.711,-1346.66,295.144
164,0,0.0202493,-0.0121482,-0.0746698,792.464,-1331.88,295.437
165,0,0.0195524,-0.011215,-0.074639,794.246,-1317.04,295.494
166,0,0.0197211,-0.0092378,-0.0748094,795.961,-1302.16,295.603
167,0,0.0213354,-0.00922432,-0.075908,797.834,-1287.7,295.776
168,0,0.0214723,-0.00489165,-0.0774273,799.369,-1272.79,295.865
169,0,0.0205502,-0.00699911,-0.0763481,801.454,-1257.83,296.211
170,0,0.0197142,-0.00753465,-0.075849,803.185,-1242.8,296.363
171,0,0.0203449,-0.00752419,-0.0764821,804.631,-1227.94,296.602
172,0,0.0213742,-0.00724015,-0.0762875,806.334,-1213.15,296.836
173,0,0.0224139,-0.00703677,-0.076302,808.102,-1198.31,297.062
174,0,0.022549,-0.00459476,-0.0760455,809.753,-1183.38,296.945
175,0,0.0232378,-0.00712018,-0.075569,811.535,-1168.45,297.109
176,0,0.0240087,-0.00684832,-0.0760281,813.13,-1153.48,297.11
177,0,0.0243573,-0.0083011,-0.0763115,814.658,-1138.47,297.309
178,0,0.0239325,-0.00814996,-0.0764086,816.237,-1123.14,297.449
179,0,0.0229984,-0.00937213,-0.0762221,817.758,-1107.72,297.571
180,0,0.0228761,-0.00873824,-0.0762693,819.105,-1092.27,297.692
181,0,0.0225751,-0.0103919,-0.0751933,820.432,-1077.22,298.083
182,0,0.0234932,-0.0122186,-0.0749834,821.855,-1062.15,298.445
183,0,0.0238969,-0.0121506,-0.0744166,823.434,-1046.93,298.692
184,0,0.0237007,-0.0117597,-0.0737794,825.104,-1031.4,298.831
185,0,0.0230163,-0.011633,-0.0736512,826.871,-1015.92,298.948
186,0,0.0223509,-0.00570307,-0.0741552,828.582,-1000.15,298.767
