%time,field.velocity,field.angle
6879.939632247,9780.0,0.0
6879.949295819,9780.0,0.0
6879.958087317,9780.0,0.0
6879.972805090,9780.0,0.0
6879.980679764,9780.0,0.0
6879.991468992,9780.0,0.0
6879.999982326,9780.0,0.0
6880.009950729,9780.0,0.0
6880.020429960,9780.0,0.0
6880.030368030,9780.0,0.0
6880.048282522,9780.0,0.0
6880.051838904,9780.0,0.0
6880.062050138,9780.0,0.0
6880.071970542,9780.0,0.0
6880.082052527,9780.0,0.0
6880.092135012,9780.0,0.0
6880.103845398,9780.0,0.0
6880.113655636,9780.0,0.0
6880.124056701,9780.0,0.0
6880.135613005,9780.0,0.0
6880.145895238,9780.0,0.0
6880.156065973,9780.0,0.0
6880.183819369,9780.0,0.0
6880.183967618,9780.0,0.0
6880.186057097,9780.0,0.0
6880.199126637,9780.0,0.0
6880.206414732,9780.0,0.0
6880.215521144,9780.0,0.0
6880.228644683,9780.0,0.0
6880.239136247,9780.0,0.0
6880.246250678,9780.0,0.0
6880.256749159,9780.0,0.0
6880.266192067,9780.0,0.0
6880.275623059,9780.0,0.0
6880.286406370,9780.0,0.0
6880.296683020,9780.0,0.0
6880.305901264,9780.0,0.0
6880.323832422,9780.0,0.0
6880.327662885,9780.0,0.0
6880.336864212,9780.0,0.0
6880.346781782,9780.0,0.0
6880.361314807,9780.0,0.0
6880.375539669,9780.0,0.0
6880.387985798,9780.0,0.0
6880.395288227,9780.0,0.0
6880.404660052,9780.0,0.0
6880.415074867,9780.0,0.0
6880.424589191,9780.0,0.0
6880.435044006,9780.0,0.0
6880.445620653,10580.0,0.0
6880.456303882,10580.0,0.0
6880.465890122,10580.0,0.0
6880.479992235,10580.0,0.0
6880.489038147,10580.0,0.0
6880.499632294,10580.0,0.0
6880.509698779,10580.0,0.0
6880.520869837,10580.0,0.0
6880.530345495,10580.0,0.0
6880.540676478,10580.0,0.0
6880.550958044,10580.0,0.0
6880.575650220,10580.0,0.0
6880.575765303,10580.0,0.0
6880.581591079,10580.0,0.0
6880.591670231,10580.0,0.0
6880.602341877,10580.0,0.0
6880.611467038,10580.0,0.0
6880.621736605,10580.0,0.0
6880.644661298,10580.0,0.0
6880.644803214,10580.0,0.0
6880.652571138,10580.0,0.0
6880.664197525,10580.0,0.0
6880.672555527,10580.0,0.0
6880.682836677,10580.0,0.0
6880.701509495,10580.0,0.0
6880.705676288,10580.0,0.0
6880.717628671,10580.0,0.0
6880.724295190,10580.0,0.0
6880.734951669,10580.0,0.0
6880.744181246,10075.0,0.0
6880.754454729,10075.0,0.0
6880.764700380,10075.0,0.0
6880.775690856,10075.0,0.0
6880.788503981,10075.0,0.0
6880.804722990,10075.0,0.0
6880.809454277,10075.0,0.0
6880.819610178,10075.0,0.0
6880.828302094,10075.0,0.0
6880.839019656,10075.0,0.0
6880.862319179,10075.0,0.0
6880.862511510,10075.0,0.0
6880.868520619,10075.0,0.0
6880.878848518,10075.0,0.0
6880.892109306,10075.0,0.0
6880.916842815,10075.0,0.0
6880.916887231,10075.0,0.0
6880.919270458,10075.0,0.0
6880.929922271,10075.0,0.0
6880.940786248,10075.0,0.0
6880.950294572,10075.0,0.0
6880.969828465,10075.0,0.0
6880.973544846,10075.0,0.0
6880.980470029,10075.0,0.0
6880.990358766,10075.0,0.0
6881.001165410,10075.0,0.0
6881.010335988,10075.0,0.0
6881.020718720,10075.0,0.0
6881.032796186,10075.0,0.0
6881.043140168,10075.0,0.0
6881.064172630,10075.0,0.0
6881.064278712,10075.0,0.0
6881.072432050,10075.0,0.0
6881.083316110,10075.0,0.0
6881.094401002,10075.0,0.0
6881.103344665,10075.0,0.0
6881.116739368,10075.0,0.0
6881.123245888,10075.0,0.0
6881.132717046,10075.0,0.0
6881.141952289,10075.0,0.0
6881.152210856,10075.0,0.0
6881.162402424,10075.0,0.0
6881.172761489,10075.0,0.0
6881.182518644,10075.0,0.0
6881.192777961,10075.0,0.0
6881.202476867,10075.0,0.0
6881.212772267,10075.0,0.0
6881.222550671,10075.0,0.0
6881.232273077,10075.0,0.0
6881.242702808,10075.0,0.0
6881.252960709,10075.0,0.0
6881.263092193,10075.0,0.0
6881.273128762,10075.0,0.0
6881.283524328,10075.0,0.0
6881.295439128,10075.0,0.0
6881.302625308,10075.0,0.0
6881.313819949,10075.0,0.0
6881.323331107,10075.0,0.0
6881.334127585,10075.0,0.0
6881.343105831,10075.0,0.0
6881.353442980,10075.0,0.0
6881.366274022,10075.0,0.0
6881.378887899,10075.0,0.0
6881.387621064,10075.0,0.0
6881.398885538,10075.0,0.0
6881.407673785,10075.0,0.0
6881.418070351,10075.0,0.0
6881.429256492,10075.0,0.0
6881.444026681,10075.0,0.0
6881.449417212,10075.0,0.0
6881.458802371,10075.0,0.0
6881.469727931,10075.0,0.0
6881.478732260,10075.0,0.0
6881.488424416,10075.0,0.0
6881.507917309,10075.0,0.0
6881.508858050,10075.0,0.0
6881.518801287,10075.0,0.0
6881.528099529,10075.0,0.0
6881.538145015,10075.0,0.0
6881.549146908,10075.0,0.0
6881.558771231,10075.0,0.0
6881.568167889,10075.0,0.0
6881.578261708,10075.0,0.0
6881.588321026,10075.0,0.0
6881.598355262,10075.0,0.0
6881.609128240,10075.0,0.0
6881.618411650,10075.0,0.0
6881.628720633,10075.0,0.0
6881.639367279,10075.0,0.0
6881.652072906,10075.0,0.0
6881.658506760,10075.0,0.0
6881.668742160,10075.0,0.0
6881.678543481,10075.0,0.0
6881.688497134,10075.0,0.0
6881.703411822,10075.0,0.0
6881.714614547,10075.0,0.0
6881.719310918,10075.0,0.0
6881.729673150,10075.0,0.0
6881.739814135,10075.0,0.0
6881.749458041,10075.0,0.0
6881.760738931,10075.0,0.0
6881.770550669,10075.0,0.0
6881.779736329,10075.0,0.0
6881.790945803,10075.0,0.0
6881.800147130,10075.0,0.0
6881.810209282,10075.0,0.0
6881.820806513,10075.0,0.0
6881.830328586,10075.0,0.0
6881.840353739,10075.0,0.0
6881.850565139,10075.0,0.0
6881.860974705,10075.0,0.0
6881.870542528,10075.0,0.0
6881.880824428,10075.0,0.0
6881.890458001,10075.0,0.0
6881.900561403,10075.0,0.0
6881.910791053,10075.0,0.0
6881.926100154,10075.0,0.0
6881.931459518,10075.0,0.0
6881.942591827,10075.0,0.0
6881.952967892,10075.0,0.0
6881.962427884,10075.0,0.0
6881.979318469,10075.0,0.0
6881.985811323,10075.0,0.0
6881.994970150,10075.0,0.0
6882.005249467,10075.0,0.0
6882.015444951,10075.0,0.0
6882.025947765,10075.0,0.0
6882.036253748,10075.0,0.0
6882.045500825,10075.0,0.0
6882.056026139,10075.0,0.0
6882.065433547,10075.0,0.0
6882.075649864,10075.0,0.0
6882.085771766,10075.0,0.0
6882.096406996,10075.0,0.0
6882.106703312,10075.0,0.0
6882.116742298,10075.0,0.0
6882.132423395,10075.0,0.0
6882.138452336,10075.0,0.0
6882.148811402,10075.0,0.0
6882.161045450,10075.0,0.0
6882.171661179,10075.0,0.0
6882.186297037,10075.0,0.0
6882.192056648,10075.0,0.0
6882.201377223,10075.0,0.0
6882.211585791,10075.0,0.0
6882.222584434,10075.0,0.0
6882.243439314,10075.0,0.0
6882.243593979,10075.0,0.0
6882.253962461,10075.0,0.0
6882.264600025,10075.0,0.0
6882.274516845,10075.0,0.0
6882.284808161,10075.0,0.0
6882.294825314,10075.0,0.0
6882.306130287,10075.0,0.0
6882.314648537,10075.0,0.0
6882.324802355,10075.0,0.0
6882.333836100,10075.0,0.0
6882.344160000,10075.0,0.0
6882.354394067,10075.0,0.0
6882.364553635,10075.0,0.0
6882.375026199,10075.0,0.0
6882.386079175,10075.0,0.0
6882.396290909,10075.0,0.0
6882.405439070,10075.0,0.0
6882.415264307,10075.0,0.0
6882.425446958,10075.0,0.0
6882.435964523,10075.0,0.0
6882.445095434,10075.0,0.0
6882.455302084,10075.0,0.0
6882.465950564,10075.0,0.0
6882.476051466,10075.0,0.0
6882.486343782,10075.0,0.0
6882.504206191,10075.0,0.0
6882.506934415,10075.0,0.0
6882.516137325,10075.0,0.0
6882.526351142,10075.0,0.0
6882.537474867,10075.0,0.0
6882.546689778,10075.0,0.0
6882.557183342,10075.0,0.0
6882.572138447,10075.0,0.0
6882.577452145,10075.0,0.0
6882.586753138,10075.0,0.0
6882.597290702,10075.0,0.0
6882.607933681,10075.0,0.0
6882.618511162,10075.0,0.0
6882.628907060,10075.0,0.0
6882.639016295,10075.0,0.0
6882.649346778,10075.0,0.0
6882.659692094,10075.0,0.0
6882.674365201,10075.0,0.0
6882.680671306,10075.0,0.0
6882.694414839,10075.0,0.0
6882.701919100,10075.0,0.0
6882.711074177,10075.0,0.0
6882.721372243,10075.0,0.0
6882.736781260,10075.0,0.0
6882.741127884,10075.0,0.0
6882.753320016,10075.0,0.0
6882.764635656,10075.0,0.0
6882.775943129,10075.0,0.0
6882.802249873,10075.0,0.0
6882.802280872,10075.0,0.0
6882.802385288,10075.0,0.0
6882.812826686,10075.0,0.0
6882.823955911,10075.0,0.0
6882.846190611,10075.0,0.0
6882.846321527,10075.0,0.0
6882.856127848,10075.0,0.0
6882.865893836,10075.0,0.0
6882.876175569,10075.0,0.0
6882.886792716,10075.0,0.0
6882.898157605,10075.0,0.0
6882.915507186,10075.0,0.0
6882.917234670,10075.0,0.0
6882.927333071,10075.0,0.0
6882.938390714,10075.0,0.0
6882.947087462,10075.0,0.0
6882.957162947,10075.0,0.0
6882.967569679,10075.0,0.0
6882.977954745,10075.0,0.0
6882.987176739,10075.0,0.0
6882.997862301,10075.0,0.0
6883.008005786,10075.0,0.0
6883.016908366,10075.0,0.0
6883.027675844,10075.0,0.0
6883.037714246,10075.0,0.0
6883.047802398,10075.0,0.0
6883.057689469,10075.0,0.0
6883.068321448,10075.0,0.0
6883.077968771,10075.0,0.0
6883.088379170,10075.0,0.0
6883.103884102,10075.0,0.0
6883.114053003,10075.0,0.0
6883.124733066,10075.0,0.0
6883.135651543,10075.0,0.0
6883.145586863,10075.0,0.0
6883.157128334,10075.0,0.0
6883.166055663,10075.0,0.0
6883.175525321,10075.0,0.0
6883.186177134,10075.0,0.0
6883.196776864,10075.0,0.0
6883.206918849,10075.0,0.0
6883.215841512,10075.0,0.0
6883.226182078,10075.0,0.0
6883.238247294,10075.0,0.0
6883.248850524,10075.0,0.0
6883.261791231,10075.0,0.0
6883.271578469,10075.0,0.0
6883.280411383,10075.0,0.0
6883.290930697,10075.0,0.0
6883.301069932,10075.0,0.0
6883.313175481,10075.0,0.0
6883.327247677,10075.0,0.0
6883.331026390,10075.0,0.0
6883.341033960,10075.0,0.0
6883.350692116,10075.0,0.0
6883.377684186,10075.0,0.0
6883.377716519,10075.0,0.0
6883.380825739,10075.0,0.0
6883.390377646,10075.0,0.0
6883.400417465,10075.0,0.0
6883.410896529,10075.0,0.0
6883.421122930,10075.0,0.0
6883.431431746,10075.0,0.0
6883.461884699,10075.0,0.0
6883.461981532,10075.0,0.0
6883.462128114,10075.0,0.0
6883.471913768,10075.0,0.0
6883.482246585,10075.0,0.0
6883.492497818,10075.0,0.0
6883.502692469,10075.0,0.0
6883.512868620,10075.0,0.0
6883.522255278,10075.0,0.0
6883.532199431,10075.0,0.0
6883.542548831,10075.0,0.0
6883.553174561,10075.0,0.0
6883.562726468,10075.0,0.0
6883.571898878,10075.0,0.0
6883.582571441,10075.0,0.0
6883.593628167,10075.0,0.0
6883.603939483,10075.0,0.0
6883.614371048,10075.0,0.0
6883.624753280,10075.0,0.0
6883.639392138,10075.0,10.0
6883.644526921,10075.0,10.0
6883.654742072,10075.0,10.0
6883.664028898,10075.0,10.0
6883.674244632,10075.0,10.0
6883.684677947,10075.0,10.0
6883.695520591,10075.0,10.0
6883.719083278,10075.0,0.0
6883.719146694,10075.0,0.0
6883.724929138,10075.0,0.0
6883.734336047,10075.0,0.0
6883.744850694,10075.0,0.0
6883.756254583,10075.0,0.0
6883.771064939,10075.0,0.0
6883.777247212,10075.0,0.0
6883.787309697,10075.0,0.0
6883.798426422,10075.0,0.0
6883.806878007,10075.0,0.0
6883.816816910,10075.0,0.0
6883.827500889,10075.0,0.0
6883.842100331,10075.0,0.0
6883.847433529,10075.0,0.0
6883.858130674,10075.0,0.0
6883.868005328,10075.0,0.0
6883.877704234,10075.0,0.0
6883.887953801,10075.0,0.0
6883.900455012,10075.0,0.0
6883.907704025,10075.0,0.0
6883.917760594,10075.0,0.0
6883.927016754,10075.0,0.0
6883.937094156,10075.0,0.0
6883.947518887,10075.0,0.0
6883.957611122,10075.0,0.0
6883.967353194,10075.0,0.0
6883.977372680,10075.0,0.0
6883.987502415,10075.0,0.0
6883.997666066,10075.0,0.0
6884.007176640,10075.0,0.0
6884.017271625,10075.0,0.0
6884.027464942,10075.0,0.0
6884.040117986,10075.0,0.0
6884.047598580,10075.0,0.0
6884.057672315,10075.0,0.0
6884.067417220,10075.0,0.0
6884.077559704,10075.0,0.0
6884.087948603,10075.0,0.0
6884.100473231,10075.0,0.0
6884.108137823,10075.0,0.0
6884.118732470,10075.0,0.0
6884.129626447,10075.0,0.0
6884.138404195,10075.0,0.0
6884.148816927,10075.0,0.0
6884.159701821,10075.0,0.0
6884.171358041,10075.0,0.0
6884.181134363,10075.0,0.0
6884.190465022,10075.0,0.0
6884.200178094,10075.0,0.0
6884.209619919,10075.0,0.0
6884.219921235,10075.0,0.0
6884.234085764,10075.0,0.0
6884.239538127,10075.0,0.0
6884.250223856,10075.0,0.0
6884.260545339,10075.0,0.0
6884.273294299,10075.0,0.0
6884.280197481,10075.0,0.0
6884.290909044,10075.0,0.0
6884.301618439,10075.0,0.0
6884.329199587,10075.0,0.0
6884.329259504,10075.0,0.0
6884.336198103,10075.0,0.0
6884.346043673,10075.0,0.0
6884.356187658,10075.0,0.0
6884.370132606,10075.0,0.0
6884.377246786,10075.0,0.0
6884.384979294,10075.0,0.0
6884.395195112,10075.0,0.0
6884.405291930,10075.0,0.0
6884.417045732,10075.0,0.0
6884.427178217,10075.0,0.0
6884.436405044,10075.0,0.0
6884.446541028,10075.0,0.0
6884.456659596,10075.0,0.0
6884.466503917,10075.0,0.0
6884.477047148,10075.0,0.0
6884.486542639,10075.0,0.0
6884.496979787,10075.0,0.0
6884.506868107,10075.0,0.0
6884.516539013,10075.0,0.0
6884.526265419,10075.0,0.0
6884.536542652,10075.0,0.0
6884.547086133,10075.0,0.0
6884.556696539,10075.0,0.0
6884.567067688,10075.0,0.0
6884.576241349,10075.0,0.0
6884.586352250,10075.0,0.0
6884.596892231,10075.0,0.0
6884.606320139,10075.0,0.0
6884.616693121,10075.0,0.0
6884.626455860,10075.0,0.0
6884.644511851,10075.0,0.0
6884.646721746,10075.0,0.0
6884.658640463,10075.0,0.0
6884.667212296,10075.0,0.0
6884.677364531,10075.0,0.0
6884.687841929,10075.0,0.0
6884.697940747,10075.0,0.0
6884.708482978,10075.0,0.0
6884.717896053,10075.0,0.0
6884.727064713,10075.0,0.0
6884.737153782,10075.0,0.0
6884.747573347,10075.0,0.0
6884.757878247,10075.0,0.0
6884.767810483,10075.0,0.0
6884.777070976,10075.0,0.0
6884.787554374,10075.0,0.0
6884.798129771,10075.0,0.0
6884.807527513,10075.0,0.0
6884.818164493,10075.0,0.0
6884.834945496,10075.0,0.0
6884.837912634,10075.0,0.0
6884.847991869,10075.0,0.0
6884.858481684,10075.0,0.0
6884.868510753,10075.0,0.0
6884.879653978,10075.0,0.0
6884.888940387,10075.0,0.0
6884.899312036,10075.0,0.0
6884.914449389,10075.0,0.0
6884.922888557,10075.0,0.0
6884.930935978,10075.0,0.0
6884.940863048,10075.0,0.0
6884.951510945,10075.0,0.0
6884.961473681,10075.0,0.0
6884.975092048,10075.0,0.0
6884.982340228,10075.0,0.0
6884.992382213,10075.0,0.0
6885.003354023,10075.0,0.0
6885.011904606,10075.0,0.0
6885.022111590,10075.0,0.0
6885.032388907,10075.0,0.0
6885.042826722,10075.0,0.0
6885.053021873,10075.0,0.0
6885.062623446,10075.0,0.0
6885.073733671,10075.0,0.0
6885.082595835,10075.0,0.0
6885.093038150,10075.0,0.0
6885.103793628,10075.0,0.0
6885.113495784,10075.0,0.0
6885.126264660,10075.0,0.0
6885.136289645,10075.0,0.0
6885.146267715,10075.0,0.0
6885.155542291,10075.0,0.0
6885.167857171,10075.0,0.0
6885.180483715,10075.0,0.0
6885.185832080,10075.0,0.0
6885.195744233,10075.0,0.0
6885.283277214,10075.0,0.0
6885.283931624,10075.0,0.0
6885.293111452,10075.0,0.0
6885.304529340,10075.0,0.0
6885.314981072,10075.0,0.0
6885.324174732,10075.0,0.0
6885.334725213,10075.0,0.0
6885.344792198,10075.0,0.0
6885.354813017,10075.0,0.0
6885.368074888,10075.0,0.0
6885.378349538,10075.0,0.0
6885.387586782,10075.0,0.0
6885.398086513,10075.0,0.0
6885.407690253,10075.0,0.0
6885.417904153,10075.0,0.0
6885.432061599,10075.0,0.0
6885.439274778,10075.0,0.0
6885.448191941,10075.0,0.0
6885.458570090,10075.0,0.0
6885.468626326,10075.0,0.0
6885.479320305,10075.0,0.0
6885.490005868,10075.0,0.0
6885.500412933,10075.0,0.0
6885.509040432,10075.0,0.0
6885.519256666,10075.0,0.0
6885.529425650,10075.0,0.0
6885.540230379,10075.0,0.0
6885.549252874,10075.0,0.0
6885.559514441,10075.0,10.0
6885.569826507,10075.0,10.0
6885.579045751,10075.0,10.0
6885.589235901,10075.0,10.0
6885.599573217,10075.0,0.0
6885.609049292,10075.0,0.0
6885.619644272,10075.0,0.0
6885.629914839,10075.0,0.0
6885.649234984,10075.0,0.0
6885.649955560,10075.0,0.0
6885.660514624,10075.0,0.0
6885.671219770,10075.0,0.0
6885.680240932,10075.0,0.0
6885.690898828,10075.0,0.0
6885.700771982,10075.0,0.0
6885.716549995,10075.0,0.0
6885.722462854,10075.0,0.0
6885.732397257,10075.0,0.0
6885.741166505,10075.0,0.0
6885.751431239,10075.0,0.0
6885.762418632,10075.0,0.0
6885.781443530,10075.0,0.0
6885.783016931,10075.0,0.0
6885.793360580,10075.0,0.0
6885.804660304,10075.0,0.0
6885.814682706,10075.0,0.0
6885.826386092,10075.0,0.0
6885.835297922,10075.0,0.0
6885.848335628,10075.0,0.0
6885.857167126,10075.0,0.0
6885.865990873,10075.0,0.0
6885.876280940,10075.0,0.0
6885.886557840,10075.0,0.0
6885.896661991,10075.0,0.0
6885.906215565,10075.0,0.0
6885.916378883,10075.0,0.0
6885.926365952,10075.0,0.0
6885.937019848,10075.0,0.0
6885.945907595,10075.0,0.0
6885.956034413,10075.0,0.0
6885.966449312,10075.0,0.0
6885.976621379,10075.0,0.0
6885.988491264,10075.0,0.0
6885.997066180,10075.0,0.0
6886.007724660,10075.0,10.0
6886.017830811,10075.0,10.0
6886.028221960,10075.0,10.0
6886.038645025,10075.0,10.0
6886.048806676,10075.0,0.0
6886.058796496,10075.0,0.0
6886.069507642,10075.0,0.0
6886.078459471,10075.0,0.0
6886.091913673,10075.0,0.0
6886.104704132,10075.0,0.0
6886.111347984,10075.0,0.0
6886.121694217,10075.0,0.0
6886.131767202,10075.0,0.0
6886.141061111,10075.0,0.0
6886.151256512,10075.0,0.0
6886.162313988,10075.0,0.0
6886.171765062,10075.0,0.0
6886.183537281,10075.0,0.0
6886.192099698,10075.0,0.0
6886.202258099,10075.0,0.0
6886.213015577,10075.0,0.0
6886.222751983,10075.0,0.0
6886.232007393,10075.0,0.0
6886.245254014,10075.0,0.0
6886.255479914,10075.0,0.0
6886.264819823,10075.0,0.0
6886.274985974,10075.0,0.0
6886.284403799,10075.0,0.0
6886.310247297,10075.0,0.0
6886.310297630,10075.0,0.0
6886.314593672,10075.0,0.0
6886.324409909,10075.0,0.0
6886.335213054,10075.0,0.0
6886.344158717,10075.0,0.0
6886.354703614,10075.0,0.0
6886.373674930,10075.0,0.0
6886.374177008,10075.0,10.0
6886.386382806,10075.0,10.0
6886.394125731,10075.0,10.0
6886.404526129,10075.0,10.0
6886.415032527,10075.0,10.0
6886.425571341,10075.0,10.0
6886.444214743,10075.0,0.0
6886.450452599,10075.0,0.0
6886.459161014,10075.0,0.0
6886.469267416,10075.0,0.0
6886.479490816,10075.0,0.0
6886.489922881,10075.0,0.0
6886.499147958,10075.0,0.0
6886.509115944,10075.0,0.0
6886.519777174,10075.0,0.0
6886.529503496,10075.0,0.0
6886.539648814,10075.0,0.0
6886.549137971,10075.0,0.0
6886.559408038,10075.0,0.0
6886.569306775,10075.0,0.0
6886.581532656,10075.0,0.0
6886.591196978,10075.0,0.0
6886.599614063,10075.0,0.0
6886.610787288,10075.0,0.0
6886.620590109,10075.0,0.0
6886.630917758,10075.0,0.0
6886.640183668,10075.0,0.0
6886.655207272,10075.0,0.0
6886.660800301,10075.0,0.0
6886.670634455,10075.0,0.0
6886.680546442,10075.0,0.0
6886.690855758,10075.0,0.0
6886.700797994,10075.0,0.0
6886.711406724,10075.0,0.0
6886.721017464,10075.0,0.0
6886.731808276,10075.0,0.0
6886.740890937,10075.0,0.0
6886.751032089,10075.0,0.0
6886.760266915,10075.0,0.0
6886.776367425,10075.0,0.0
6886.781132546,10075.0,0.0
6886.790222874,10075.0,0.0
6886.800639022,10075.0,0.0
6886.810686091,10075.0,0.0
6886.820730910,10075.0,0.0
6886.830075652,10075.0,0.0
6886.840260136,10075.0,0.0
6886.850384705,10075.0,0.0
6886.860550939,10075.0,0.0
6886.870743673,10075.0,0.0
6886.879897167,10075.0,0.0
6886.890165817,10075.0,0.0
6886.900420217,10075.0,0.0
6886.910573535,10075.0,0.0
6886.920903518,10075.0,0.0
6886.932614904,10075.0,0.0
6886.942099561,10075.0,0.0
6886.951181306,10075.0,0.0
6886.960635131,10075.0,0.0
6886.972268518,10075.0,0.0
6886.980096358,10075.0,0.0
6886.990416341,10075.0,0.0
6887.000904906,10075.0,0.0
6887.010958724,10075.0,0.0
6887.021303624,10075.0,0.0
6887.036192895,10075.0,0.0
6887.043227493,10075.0,0.0
6887.054058971,10075.0,0.0
6887.063865709,10075.0,0.0
6887.074230858,10075.0,0.0
6887.084336843,10075.0,0.0
6887.111965657,10075.0,0.0
6887.112116656,10075.0,0.0
6887.119224253,10075.0,0.0
6887.128514080,10075.0,0.0
6887.135530428,10075.0,0.0
6887.145634163,10075.0,0.0
6887.155939146,10075.0,0.0
6887.166218546,10075.0,0.0
6887.176671194,10075.0,0.0
6887.187405840,10075.0,0.0
6887.195977423,10075.0,0.0
6887.206115324,10075.0,0.0
6887.216243725,10075.0,0.0
6887.227499282,10075.0,0.0
6887.236841858,10075.0,0.0
6887.246981093,10075.0,0.0
6887.257726655,10075.0,0.0
6887.269399041,10075.0,0.0
6887.277592378,10075.0,0.0
6887.287952610,10075.0,0.0
6887.302985714,10075.0,0.0
6887.307986499,10075.0,0.0
6887.318332398,10075.0,0.0
6887.328464299,10075.0,0.0
6887.338572951,10075.0,0.0
6887.348904100,10075.0,0.0
6887.359367665,10075.0,0.0
6887.369751064,10075.0,0.0
6887.379574052,10075.0,0.0
6887.389933617,10075.0,0.0
6887.398818948,10075.0,0.0
6887.409782841,10075.0,0.0
6887.419466580,10075.0,0.0
6887.430067977,10075.0,0.0
6887.439898298,10075.0,0.0
6887.449910617,10075.0,0.0
6887.459085861,10075.0,-10.0
6887.469317344,10075.0,-10.0
6887.479756409,10075.0,-10.0
6887.489246817,10075.0,-10.0
6887.513442915,10075.0,-10.0
6887.513489164,10075.0,0.0
6887.520221765,10075.0,0.0
6887.530607248,10075.0,0.0
6887.541705223,10075.0,0.0
6887.551648126,10075.0,0.0
6887.575115398,10075.0,0.0
6887.575153147,10075.0,0.0
6887.581528252,10075.0,0.0
6887.591806568,10075.0,0.0
6887.601903470,10075.0,0.0
6887.611535293,10075.0,0.0
6887.622478603,10075.0,0.0
6887.642577574,10075.0,0.0
6887.642604157,10075.0,0.0
6887.652334812,10075.0,0.0
6887.662851543,10075.0,0.0
6887.672748864,10075.0,0.0
6887.682083939,10075.0,0.0
6887.692828418,10075.0,0.0
6887.702441491,10075.0,0.0
6887.713248803,10075.0,0.0
6887.723220205,10075.0,0.0
6887.733175442,10075.0,0.0
6887.743788089,10075.0,0.0
6887.754781065,10075.0,0.0
6887.763341731,10075.0,0.0
6887.773476049,10075.0,0.0
6887.783857115,10075.0,0.0
6887.793411189,10075.0,0.0
6887.803432841,10075.0,0.0
