%time,field.velocity,field.angle
6402.405857402,9780.0,0.0
6402.415853805,9780.0,0.0
6402.426483868,9780.0,0.0
6402.435980859,9780.0,0.0
6402.446192509,9780.0,0.0
6402.457510899,9780.0,0.0
6402.469464033,9780.0,0.0
6402.485966622,9780.0,0.0
6402.489373589,9780.0,0.0
6402.498906746,9780.0,0.0
6402.508909565,9780.0,0.0
6402.518855718,9780.0,0.0
6402.528532708,9780.0,0.0
6402.544821132,9780.0,0.0
6402.549655585,9780.0,0.0
6402.559559239,9780.0,0.0
6402.569749473,9780.0,0.0
6402.580112622,9780.0,0.0
6402.590431355,9780.0,0.0
6402.601063085,9780.0,0.0
6402.610310411,9780.0,0.0
6402.620385063,9780.0,0.0
6402.630974543,9780.0,0.0
6402.640106871,9780.0,0.0
6402.650459187,9780.0,0.0
6402.665311542,9780.0,0.0
6402.672465389,9780.0,0.0
6402.683064953,9780.0,0.0
6402.692607943,9780.0,0.0
6402.702902510,9780.0,0.0
6402.712315668,9780.0,0.0
6402.722942315,9780.0,0.0
6402.737269008,9780.0,0.0
6402.744296440,9780.0,0.0
6402.755145751,9780.0,0.0
6402.764543493,9780.0,0.0
6402.774697727,9780.0,0.0
6402.783865555,9780.0,0.0
6402.794176038,9780.0,0.0
6402.804245940,9780.0,0.0
6402.814740087,9780.0,0.0
6402.824083163,9780.0,0.0
6402.834095732,9780.0,0.0
6402.844563964,9780.0,0.0
6402.854658949,9780.0,0.0
6402.864941515,9780.0,0.0
6402.873938344,9780.0,0.0
6402.884770489,9780.0,0.0
6402.895436635,9780.0,0.0
6402.904261799,9780.0,0.0
6402.914403534,9780.0,0.0
6402.929805217,9780.0,0.0
6402.938009720,9780.0,0.0
6402.948252954,9780.0,0.0
6402.958451271,9780.0,0.0
6402.968736921,9780.0,0.0
6402.978081413,9780.0,0.0
6402.988344230,9780.0,0.0
6403.001295521,9780.0,0.0
6403.008187704,9780.0,0.0
6403.018408187,9780.0,0.0
6403.029789243,9780.0,0.0
6403.039672564,9780.0,0.0
6403.049621134,9780.0,0.0
6403.060729525,9780.0,0.0
6403.069844020,9780.0,0.0
6403.080128086,9780.0,0.0
6403.096473011,9780.0,0.0
6403.101211465,9780.0,0.0
6403.110194877,9780.0,0.0
6403.121779598,9780.0,0.0
6403.130685011,9780.0,0.0
6403.140183002,9780.0,0.0
6403.151095562,9780.0,0.0
6403.160725718,9780.0,0.0
6403.170391708,9780.0,0.0
6403.180752940,9780.0,0.0
6403.191011340,9780.0,0.0
6403.201136658,9780.0,0.0
6403.211344725,9780.0,0.0
6403.222080788,9780.0,0.0
6403.231094200,9780.0,0.0
6403.241446932,9780.0,0.0
6403.252085245,9780.0,0.0
6403.270388484,9780.0,0.0
6403.271500056,9780.0,0.0
6403.282613365,9780.0,0.0
6403.291600111,9780.0,0.0
6403.301693096,9780.0,0.0
6403.312418408,9780.0,0.0
6403.322271479,9780.0,0.0
6403.344905675,9780.0,0.0
6403.345035174,9780.0,0.0
6403.352020439,9780.0,0.0
6403.361453264,9780.0,0.0
6403.371384500,9780.0,0.0
6403.381602318,9780.0,0.0
6403.391717719,9780.0,0.0
6403.401140627,9780.0,0.0
6403.411520360,9780.0,0.0
6403.421562429,9780.0,0.0
6403.431825245,9780.0,0.0
6403.441788065,9780.0,0.0
6403.451028058,9780.0,0.0
6403.461247292,9780.0,0.0
6403.471596608,9780.0,0.0
6403.481724343,10580.0,0.0
6403.492117908,10580.0,0.0
6403.502528223,10580.0,0.0
6403.513099121,10580.0,0.0
6403.522269281,10580.0,0.0
6403.536605475,10580.0,0.0
6403.543341243,10580.0,0.0
6403.553304312,10580.0,0.0
6403.564120790,10580.0,0.0
6403.574249775,10580.0,0.0
6403.583757682,10580.0,0.0
6403.607927780,10580.0,0.0
6403.608035196,10580.0,0.0
6403.613713557,10580.0,0.0
6403.625229445,10580.0,0.0
6403.635061433,10580.0,0.0
6403.643817848,10580.0,0.0
6403.653169423,10580.0,0.0
6403.663512406,10580.0,0.0
6403.684567368,10580.0,0.0
6403.684686116,10580.0,0.0
6403.693330616,10580.0,0.0
6403.703571682,10580.0,0.0
6403.714098580,10580.0,0.0
6403.722983493,10580.0,0.0
6403.733171894,10580.0,0.0
6403.744421785,10580.0,0.0
6403.753718111,10580.0,0.0
6403.763947845,10580.0,0.0
6403.774358160,10075.0,0.0
6403.784429812,10075.0,0.0
6403.794629796,10075.0,0.0
6403.805417691,10075.0,0.0
6403.815464426,10075.0,0.0
6403.827098563,10075.0,0.0
6403.837003967,10075.0,0.0
6403.847532447,10075.0,0.0
6403.856883190,10075.0,0.0
6403.868303662,10075.0,0.0
6403.877105743,10075.0,0.0
6403.886418819,10075.0,0.0
6403.896748218,10075.0,0.0
6403.906761787,10075.0,0.0
6403.917549932,10075.0,0.0
6403.928115579,10075.0,0.0
6403.940224461,10075.0,0.0
6403.955324898,10075.0,0.0
6403.961201507,10075.0,0.0
6403.971114411,10075.0,0.0
6403.980630235,10075.0,0.0
6403.990805636,10075.0,0.0
6404.001082702,10075.0,0.0
6404.011247853,10075.0,0.0
6404.020982175,10075.0,0.0
6404.030818329,10075.0,0.0
6404.041394393,10075.0,0.0
6404.050098725,10075.0,0.0
6404.060978869,10075.0,0.0
6404.077348876,10075.0,0.0
6404.081313171,10075.0,0.0
6404.090811662,10075.0,0.0
6404.100843647,10075.0,0.0
6404.111535043,10075.0,0.0
6404.120770120,10075.0,0.0
6404.142294494,10075.0,0.0
6404.143664480,10075.0,0.0
6404.157012434,10075.0,0.0
6404.167782996,10075.0,0.0
6404.176721909,10075.0,0.0
6404.187457554,10075.0,0.0
6404.198780777,10075.0,0.0
6404.206681867,10075.0,0.0
6404.220663897,10075.0,0.0
6404.226796921,10075.0,0.0
6404.236026414,10075.0,0.0
6404.246076400,10075.0,0.0
6404.257344040,10075.0,0.0
6404.266346953,10075.0,0.0
6404.276677519,10075.0,0.0
6404.287581329,10075.0,0.0
6404.297671148,10075.0,0.0
6404.306820558,10075.0,0.0
6404.317265540,10075.0,0.0
6404.327378442,10075.0,0.0
6404.337545093,10075.0,0.0
6404.347946575,10075.0,0.0
6404.360267955,10075.0,0.0
6404.368368459,10075.0,10.0
6404.380251927,10075.0,10.0
6404.391448568,10075.0,10.0
6404.403081454,10075.0,10.0
6404.436315298,10075.0,10.0
6404.436376547,10075.0,10.0
6404.436458963,10075.0,10.0
6404.442026242,10075.0,10.0
6404.452482223,10075.0,0.0
6404.463929695,10075.0,0.0
6404.477103900,10075.0,0.0
6404.483638087,10075.0,0.0
6404.493914320,10075.0,0.0
6404.503378728,10075.0,0.0
6404.513749294,10075.0,0.0
6404.523863945,10075.0,0.0
6404.539400460,10075.0,0.0
6404.544152247,10075.0,0.0
6404.556365212,10075.0,0.0
6404.564837213,10075.0,0.0
6404.574251288,10075.0,0.0
6404.583349199,10075.0,0.0
6404.597381396,10075.0,0.0
6404.606199810,10075.0,0.0
6404.630984902,10075.0,0.0
6404.631055735,10075.0,0.0
6404.638617078,10075.0,0.0
6404.649173058,10075.0,0.0
6404.658669966,10075.0,0.0
6404.670732015,10075.0,0.0
6404.678642605,10075.0,0.0
6404.688671174,10075.0,0.0
6404.699191404,10075.0,0.0
6404.708615979,10075.0,0.0
6404.718881213,10075.0,0.0
6404.728468536,10075.0,0.0
6404.739384763,10075.0,0.0
6404.750104909,10075.0,0.0
6404.764506435,10075.0,0.0
6404.770634125,10075.0,0.0
6404.781464520,10075.0,0.0
6404.790791429,10075.0,-10.0
6404.799980256,10075.0,-10.0
6404.810773901,10075.0,-10.0
6404.823313613,10075.0,-10.0
6404.832374858,10075.0,-10.0
6404.844408490,10075.0,0.0
6404.852127749,10075.0,0.0
6404.861435075,10075.0,0.0
6404.871680475,10075.0,0.0
6404.882977615,10075.0,0.0
6404.891295784,10075.0,0.0
6404.902180845,10075.0,0.0
6404.911736168,10075.0,0.0
6404.921568572,10075.0,0.0
6404.931472309,10075.0,0.0
6404.945423257,10075.0,0.0
6404.951182951,10075.0,0.0
6404.973276652,10075.0,0.0
6404.973327985,10075.0,0.0
6404.982255898,10075.0,0.0
6404.992782712,10075.0,0.0
6405.003049279,10075.0,0.0
6405.012254606,10075.0,0.0
6405.022242009,10075.0,0.0
6405.032377243,10075.0,0.0
6405.042613394,10075.0,0.0
6405.052846044,10075.0,0.0
6405.062973112,10075.0,0.0
6405.072414437,10075.0,0.0
6405.082509589,10075.0,0.0
6405.093210901,10075.0,0.0
6405.102201730,10075.0,0.0
6405.112542630,10075.0,0.0
6405.133209595,10075.0,0.0
6405.134484916,10075.0,0.0
6405.143688910,10075.0,0.0
6405.154384305,10075.0,0.0
6405.164528623,10075.0,0.0
6405.177974742,10075.0,0.0
6405.184489346,10075.0,0.0
6405.198759123,10075.0,0.0
6405.210968004,10075.0,0.0
6405.218656013,10075.0,0.0
6405.228789331,10075.0,0.0
6405.237885909,10075.0,0.0
6405.248521139,10075.0,0.0
6405.258634540,10075.0,0.0
6405.268730275,10075.0,0.0
6405.281882314,10075.0,0.0
6405.289262492,10075.0,0.0
6405.299393143,10075.0,0.0
6405.310017540,10075.0,0.0
6405.319189201,10075.0,0.0
6405.329159270,10075.0,0.0
6405.339420504,10075.0,0.0
6405.349613154,10075.0,0.0
6405.360175718,10075.0,0.0
6405.370609033,10075.0,0.0
6405.381290679,10075.0,0.0
6405.393395228,10075.0,0.0
6405.408985660,10075.0,0.0
6405.414507023,10075.0,0.0
6405.424108846,10075.0,0.0
6405.434800075,10075.0,0.0
6405.443849153,10075.0,0.0
6405.454334718,10075.0,0.0
6405.472463125,10075.0,0.0
6405.475284431,10075.0,0.0
6405.485367833,10075.0,0.0
6405.495694065,10075.0,0.0
6405.504864893,10075.0,0.0
6405.514938461,10075.0,0.0
6405.525753023,10075.0,0.0
6405.535631760,10075.0,0.0
6405.545902410,10075.0,0.0
6405.557440881,10075.0,0.0
6405.567513533,10075.0,0.0
6405.577733516,10075.0,0.0
6405.594734351,10075.0,0.0
6405.598818561,10075.0,0.0
6405.609534707,10075.0,0.0
6405.621187260,10075.0,0.0
6405.630609335,10075.0,0.0
6405.640775986,10075.0,0.0
6405.651340466,10075.0,0.0
6405.662660773,10075.0,0.0
6405.676308723,10075.0,0.0
6405.683562903,10075.0,0.0
6405.692429066,10075.0,0.0
6405.702415469,10075.0,0.0
6405.713947857,10075.0,0.0
6405.722751188,10075.0,0.0
6405.737658126,10075.0,0.0
6405.742703743,10075.0,0.0
6405.752608647,10075.0,0.0
6405.763372459,10075.0,0.0
6405.775453508,10075.0,0.0
6405.784924166,10075.0,0.0
6405.796620552,10075.0,0.0
6405.806361290,10075.0,0.0
6405.817589848,10075.0,0.0
6405.826217514,10075.0,0.0
6405.837382655,10075.0,0.0
6405.845644408,10075.0,0.0
6405.856176555,10075.0,0.0
6405.865597130,10075.0,0.0
6405.879014499,10075.0,0.0
6405.889524230,10075.0,0.0
6405.899652382,10075.0,0.0
6405.909869199,10075.0,0.0
6405.920322431,10075.0,0.0
6405.930710996,10075.0,0.0
6405.940023405,10075.0,0.0
6405.950412721,10075.0,0.0
6405.960653121,10075.0,0.0
6405.970889188,10075.0,0.0
