Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1,0,0.00237452,-0.0120285,-0.00805511,530.039,-2834.48,284.618
2,0,0.00136742,-0.00631779,-0.0116644,529.926,-2834.54,284.791
3,0,0.00135383,-0.00639022,-0.0121675,529.88,-2834.56,284.693
4,0,0.00164389,-0.00798449,-0.0108937,530.161,-2834.54,284.716
5,0,0.00207305,-0.00695472,-0.0113875,529.753,-2834.52,284.704
6,0,0.0025228,-0.0072231,-0.0108563,530.106,-2834.54,284.441
7,0,0.00177959,-0.00807572,-0.0108141,530.156,-2834.57,284.698
8,0,0.00169541,-0.00967785,-0.0105836,529.894,-2834.46,284.741
9,0,0.00367697,-0.0113536,-0.0101889,530.29,-2834.59,284.526
10,0,0.0101613,-0.00866809,-0.0118527,529.975,-2835.01,284.646
11,0,0.0159835,-0.0122132,-0.00893538,530.608,-2834.79,285.353
12,0,0.0181562,-0.0132673,-0.00719235,530.845,-2833.41,285.901
13,0,0.0127028,-0.0131747,-0.00463326,530.843,-2831.22,285.682
14,0,0.0103947,-0.00840314,-0.00716091,531.173,-2829.03,285.694
15,0,0.00663173,-0.00735084,-0.00794263,531.069,-2826.46,285.814
16,0,0.00597482,-0.0058219,-0.00870148,530.939,-2824.69,285.74
17,0,0.0106059,-0.0096973,-0.00849176,531.64,-2823.17,285.531
18,0,0.0149987,-0.00833921,-0.00941513,531.69,-2821.63,285.775
19,0,0.0203293,-0.00836301,-0.0110524,532.379,-2819.88,285.833
20,0,0.0247743,-0.0101468,-0.0073929,532.459,-2817.49,286.538
21,0,0.0275968,-0.00918166,-0.00516218,532.675,-2814.17,286.775
22,0,0.0286047,-0.00853289,-0.00544157,533.112,-2809.53,286.963
23,0,0.0258984,-0.00887558,-0.00328494,532.927,-2804.01,286.995
24,0,0.0248529,-0.0076502,-0.0050281,532.863,-2798.5,287.389
25,0,0.0262472,-0.00820353,-0.00414712,532.689,-2792.49,287.776
26,0,0.0248348,-0.00842768,-0.00306849,532.904,-2787.4,287.338
27,0,0.0287756,-0.0042481,-0.00817768,533.656,-2781.46,287.954
28,0,0.0280897,-0.00549815,-0.0114263,534.652,-2775.81,287.702
29,0,0.0231775,-0.00633933,-0.00681069,534.884,-2768.51,287.386
30,0,0.0229161,-0.00307045,-0.00989775,535.514,-2762.09,287.236
31,0,0.0221759,-0.00696106,-0.00880661,536.143,-2755.36,286.986
32,0,0.0234958,-0.00666702,-0.00986264,536.178,-2748.74,287.437
33,0,0.0234718,-0.00367927,-0.0074943,536.609,-2739.12,287.96
34,0,0.0204042,-0.00621092,-0.00176624,536.262,-2731.88,287.792
35,0,0.0194086,-0.00503618,-0.00411988,537.041,-2724.83,287.749
36,0,0.0156104,-0.00417238,-0.00974802,537.834,-2718.88,287.102
37,0,0.016108,-0.00615367,-0.0059929,537.708,-2712.3,286.851
38,0,0.0166221,-0.00446763,-0.00799467,537.765,-2705.56,286.956
39,0,0.0165673,-0.00648749,-0.00678631,537.645,-2698.29,287.065
40,0,0.0167932,-0.00759191,-0.00684574,538.083,-2690.66,287.037
41,0,0.0182057,-0.00822645,-0.0102583,538.209,-2683.24,287.341
42,0,0.0217204,-0.0099599,-0.00590716,538.266,-2675.73,287.727
43,0,0.01992,-0.00948092,-0.00850343,538.61,-2668.56,287.239
44,0,0.0184384,-0.0107382,-0.00897732,538.752,-2660.64,287.355
45,0,0.0173862,-0.0102419,-0.00827847,538.64,-2652.37,287.519
46,0,0.0197861,-0.0127201,-0.00768808,539.139,-2645.29,287.505
47,0,0.0205658,-0.00795918,-0.0092755,539.266,-2637.33,287.521
48,0,0.0203762,-0.00773268,-0.00872693,539.448,-2629.32,287.431
49,0,0.0220485,-0.0107864,-0.00968783,540.624,-2621.31,287.765
