Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1,0,0.000506881,-0.0078369,0.100771,442.895,-2770.05,285.634
2,0,0.00195087,-0.0100063,0.101028,443.101,-2770.12,286.034
3,0,0.00223268,-0.0090904,0.100241,442.944,-2770.1,286.174
4,0,0.00612304,-0.00776905,0.0975379,443.54,-2770.51,286.45
5,0,0.0149123,-0.0109101,0.101339,443.372,-2771.07,286.525
6,0,0.0206959,-0.0090037,0.103658,444.494,-2770.61,286.385
7,0,0.0270846,-0.00362215,0.103808,444.127,-2768.66,287.188
8,0,0.030975,-0.00269413,0.106465,444.392,-2766.07,287.399
9,0,0.0349112,0.00245297,0.103831,444.98,-2762.28,287.713
10,0,0.0348437,0.000115018,0.106441,444.694,-2757.73,288.288
11,0,0.0335448,0.00171869,0.104901,444.967,-2753.09,288.185
12,0,0.0367008,0.00816847,0.10263,443.996,-2747.86,289.275
13,0,0.0352525,0.002768,0.104171,444.476,-2742.94,288.779
14,0,0.0361022,0.00289819,0.104249,443.857,-2737.63,288.845
15,0,0.0301207,0.00530375,0.105509,442.77,-2731.65,288.57
16,0,0.0329977,0.00114266,0.106578,442.354,-2726.04,288.47
17,0,0.0398481,-0.000294954,0.117311,440.014,-2720.1,289.684
18,0,0.0297421,0.00357782,0.107215,441.085,-2712.17,288.175
19,0,0.0257305,0.00577628,0.0945647,442.549,-2703.12,288.499
20,0,0.0242338,-0.00203223,0.0959845,442.031,-2696.81,287.851
21,0,0.0259539,-0.00285171,0.09669,441.163,-2689.44,288.275
22,0,0.0245895,-0.00726007,0.101095,439.833,-2683.15,288.192
23,0,0.026427,-0.00266513,0.106005,438.313,-2675.82,288.435
24,0,0.0255083,-0.00408335,0.109019,437.065,-2668.38,288.335
25,0,0.0295779,-0.00384733,0.0943485,438.47,-2659.6,288.636
26,0,0.0285739,-0.0062201,0.0954524,437.837,-2651.82,288.517
27,0,0.0306365,-0.0021097,0.0961605,437.015,-2643.2,288.804
28,0,0.0314611,-0.00314657,0.0971734,436.727,-2634.58,289.081
29,0,0.0302999,-0.00330436,0.0996995,436.267,-2625.57,288.781
30,0,0.0274025,-0.00350014,0.100582,435.687,-2615.64,288.724
31,0,0.0225685,-0.00342876,0.101767,435,-2605.87,288.189
32,0,0.0230225,-0.00275607,0.098823,434.654,-2596.68,288.577
33,0,0.0249157,-0.00180079,0.0979399,434.183,-2587.15,288.53
34,0,0.0242856,-0.00409189,0.096859,433.499,-2577.7,288.408
35,0,0.023829,-0.00262578,0.0973378,432.523,-2568.18,288.274
36,0,0.0240039,0.0122742,0.106352,430.462,-2558.89,288.135
37,0,0.0251569,-0.00429986,0.104079,429.956,-2549.18,288.408
38,0,0.0220952,-0.00550087,0.106358,429.009,-2539.99,288.085
39,0,0.0191612,-0.00779715,0.100082,428.961,-2530.16,287.93
40,0,0.0203313,-0.00676426,0.0991454,428.219,-2520.12,288.244
41,0,0.0191865,-0.0053194,0.0989878,427.587,-2510.44,287.964
42,0,0.0174781,-0.00648192,0.101557,426.445,-2500.41,287.785
43,0,0.0183608,-0.00964219,0.097511,425.965,-2490.63,288.385
44,0,0.0217497,-0.00559686,0.117275,421.852,-2480.74,289.247
