Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
83,0,0.0173742,-0.0085813,-0.018749,486.594,-2345.22,289.026
84,0,0.0167845,-0.00721403,-0.0210014,487.607,-2333.99,288.884
85,0,0.0167393,-0.00605299,-0.0200737,487.93,-2322.38,288.863
86,0,0.015689,-0.00803583,-0.0209465,488.848,-2310.86,288.944
87,0,0.0164463,-0.00597657,-0.0217703,489.9,-2298.96,288.731
88,0,0.016655,-0.00836242,-0.0189392,490.398,-2287.03,289.058
89,0,0.0173233,-0.00657499,-0.0186451,491.166,-2275.34,289.1
90,0,0.0175176,-0.00692151,-0.0202415,492.185,-2263.31,289.071
91,0,0.0182507,-0.00683544,-0.0200452,492.761,-2251.71,289.138
92,0,0.0185222,-0.00485149,-0.0199133,493.637,-2240.24,288.93
93,0,0.019767,-0.00469012,-0.0203993,494.38,-2228.25,288.987
94,0,0.0196031,-0.00563749,-0.0220115,494.824,-2216.44,289.17
95,0,0.019414,-0.00589718,-0.0198287,495.28,-2203.76,289.359
96,0,0.0171596,-0.00677406,-0.0228,496.231,-2191.95,289.069
97,0,0.0199686,-0.0109603,-0.0209833,496.387,-2179.34,289.67
98,0,0.0174043,-0.00735684,-0.0216957,496.699,-2167.3,289.485
99,0,0.0195025,-0.0112077,-0.0197625,497.721,-2154.62,289.64
100,0,0.0198763,-0.00983049,-0.0194937,498.5,-2142.45,289.616
101,0,0.0196185,-0.0102515,-0.0206756,499.317,-2130,289.659
102,0,0.0198303,-0.00781562,-0.0209136,499.98,-2117.48,289.791
103,0,0.0195175,-0.00833218,-0.0200741,500.795,-2105.08,289.909
104,0,0.0192988,-0.00793173,-0.0213246,502.282,-2092.4,289.674
105,0,0.0183027,-0.00413062,-0.0193655,503.574,-2078.9,289.663
106,0,0.0184423,-0.00166022,-0.0210864,504.182,-2066.51,289.833
107,0,0.0180858,-0.00502773,-0.0203681,505.305,-2053.55,290.12
108,0,0.0187041,-0.00398682,-0.0211542,505.639,-2041.18,290.369
109,0,0.0198266,-0.00327323,-0.0216367,506.532,-2028.35,290.489
110,0,0.0214931,-0.00704127,-0.0212354,507.034,-2015.97,290.622
