Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1,0,0.00990738,-0.0149603,0.0272062,424.446,-2962.13,286.192
2,0,0.00248666,-0.0186486,0.0264196,425.176,-2961.87,285.229
3,0,0.00508331,-0.0168089,0.0285436,424.613,-2961.54,285.514
4,0,0.00854452,-0.0164567,0.0253277,424.927,-2961.69,285.577
5,0,0.00567689,-0.0165676,0.0267756,425.005,-2961.36,285.296
6,0,0.00776453,-0.0170805,0.0286138,424.925,-2961.55,285.175
7,0,0.00940222,-0.0184422,0.032149,425.518,-2961.17,284.8
8,0,0.00931372,-0.0211677,0.0337202,425.438,-2961.48,284.918
9,0,0.00969609,-0.017716,0.0313086,425.743,-2961.48,284.581
10,0,0.00835674,-0.01925,0.030445,424.867,-2961.94,284.99
11,0,0.00874415,-0.0158116,0.0296207,424.564,-2961.96,284.885
12,0,0.0095644,-0.0156936,0.0287845,424.627,-2961.96,285.223
13,0,0.00878229,-0.0165959,0.0269683,424.921,-2961.88,285.576
14,0,0.00824717,-0.0183967,0.0269762,424.888,-2961.84,285.845
15,0,0.00788999,-0.0170277,0.0266712,424.747,-2961.97,285.724
16,0,0.0147933,-0.0186517,0.0251068,425.416,-2962.07,286.044
17,0,0.0205372,-0.0145699,0.0246574,425.061,-2962.21,286.155
18,0,0.0295009,-0.0109685,0.0300316,425.591,-2962.07,286.262
19,0,0.0310142,-0.00947963,0.0318555,425.367,-2960.32,286.513
20,0,0.0231779,-0.0132599,0.0315206,424.961,-2957.3,286.539
21,0,0.0212237,-0.00967285,0.0337005,424.45,-2954.14,286.531
22,0,0.0128439,-0.0129064,0.027088,425.633,-2950.76,285.516
23,0,0.0132758,-0.0125739,0.0258223,425.788,-2947.58,285.549
24,0,0.0194448,-0.00745471,0.0256809,424.94,-2945.63,285.726
25,0,0.0253778,-0.00515303,0.0234255,426.062,-2943.63,285.909
26,0,0.0299312,-0.00246864,0.0261603,426.693,-2941.04,285.931
27,0,0.0347242,-0.00367585,0.02872,427.048,-2938.05,286.039
28,0,0.0368666,-0.00356017,0.0312048,427.802,-2932.88,286.221
29,0,0.0277173,-0.00344978,0.0323053,427.751,-2927.19,286.719
30,0,0.0376584,0.000561921,0.0353288,427.607,-2920.18,286.626
31,0,0.0225231,-0.0184177,0.0335449,427.443,-2917.96,287.648
