Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1,0,-0.00179647,-0.0110497,0.282423,496.143,-2964.69,284.25
2,0,-0.00099591,-0.011744,0.283809,496.261,-2964.64,284.254
3,0,-0.00128294,-0.010538,0.283165,496.35,-2964.68,284.106
4,0,-0.0017376,-0.0101435,0.282473,496.279,-2964.63,284.22
5,0,-0.00230555,-0.0102772,0.281947,495.952,-2964.72,284.391
6,0,7.69177e-005,-0.0101172,0.283145,496.036,-2964.87,284.341
7,0,0.00155447,-0.0115112,0.281371,495.696,-2964.72,285.013
8,0,0.00982313,-0.010487,0.283511,495.947,-2964.58,285.297
9,0,0.0094529,-0.00453672,0.284688,496.075,-2963.72,285.765
10,0,0.0113125,-0.00428879,0.285805,496.165,-2961.85,285.812
11,0,0.0128296,-0.00472561,0.285477,495.478,-2960.62,285.373
12,0,0.0101243,-0.00922173,0.28252,494.622,-2958.47,285.695
13,0,0.00499744,-0.00200328,0.279855,494.315,-2954.85,285.613
14,0,0.0064397,-0.00885822,0.276846,493.643,-2953.33,285.358
15,0,0.0087031,-0.00240386,0.280272,493.706,-2951.16,285.263
16,0,0.0133315,-0.00364574,0.28401,493.864,-2949.42,285.125
17,0,0.0186,-0.003305,0.283997,493.581,-2946.88,285.28
18,0,0.0214813,-0.0015683,0.284121,492.639,-2943.96,285.738
19,0,0.0254816,-0.000370424,0.285798,491.827,-2940.59,285.826
20,0,0.0266744,-0.00117892,0.287389,490.863,-2935.91,286.045
21,0,0.0271975,0.000852888,0.286667,489.862,-2930.93,286.287
22,0,0.02302,0.00320999,0.282561,487.969,-2926.05,286.784
23,0,0.0253038,-0.000256172,0.283226,486.16,-2920.71,287.068
24,0,0.0238064,-4.53518e-005,0.28117,484.775,-2914.57,287.056
25,0,0.023452,-0.00247745,0.280965,483.504,-2909.16,286.92
26,0,0.0230501,0.00133753,0.281917,482.58,-2902.79,286.573
27,0,0.023578,0.000452967,0.282013,480.857,-2896.77,286.509
28,0,0.0242508,0.000363082,0.282757,479.128,-2890.16,286.378
29,0,0.0232432,0.00157778,0.282648,477.124,-2883.59,286.486
30,0,0.022798,0.000587448,0.283704,475.064,-2876.62,286.521
31,0,0.0211338,-0.00223021,0.283326,473.096,-2869.67,286.633
32,0,0.0201644,-0.00269862,0.283164,471.209,-2862.47,286.435
33,0,0.0185398,-0.00413599,0.283269,468.957,-2855.31,286.579
34,0,0.0183033,-0.00612666,0.282609,467.139,-2847.95,286.257
35,0,0.0189459,-0.00735403,0.282805,464.794,-2841.19,286.439
36,0,0.0185279,-0.0061933,0.282049,462.473,-2834.16,286.529
37,0,0.0199151,-0.0093927,0.2837,460.328,-2827.43,286.455
38,0,0.0206651,-0.00884161,0.282783,458.428,-2820.37,286.348
39,0,0.0203468,-0.00860001,0.282592,456.496,-2812.96,286.254
40,0,0.0196443,-0.0107178,0.28283,454.421,-2805.25,286.45
41,0,0.0205029,-0.00984858,0.28167,452,-2798.1,286.692
42,0,0.0224314,-0.0127002,0.285356,450.344,-2790.08,286.297
43,0,0.0217789,-0.0127463,0.284803,448.694,-2782.33,286.422
44,0,0.0197447,-0.00900622,0.283209,446.739,-2774.74,286.528
45,0,0.0204872,-0.00941686,0.284897,445.104,-2766.76,286.458
46,0,0.0199385,-0.00474903,0.283558,443.152,-2758.88,286.451
47,0,0.0183873,-0.00392515,0.281003,441.222,-2750.61,286.709
48,0,0.0196173,-0.00562098,0.28333,438.965,-2742.81,286.743
49,0,0.0159381,-0.00503553,0.284737,436.661,-2734.32,287.019
50,0,0.0160198,-0.00613078,0.284405,434.48,-2726.1,287.181
51,0,0.0196145,-0.00920734,0.284009,432.457,-2718.11,286.933
52,0,0.0155778,-0.00534332,0.282922,430.255,-2709.2,286.972
53,0,0.0162547,-0.00608083,0.283362,427.927,-2701.04,287.025
54,0,0.0164787,-0.00397197,0.281102,426.221,-2692.21,286.761
55,0,0.0160284,-0.00665796,0.283619,423.673,-2684.3,287.041
56,0,0.0166631,-0.00629244,0.282553,421.846,-2675.67,286.597
57,0,0.0159711,-0.00608106,0.282173,419.355,-2666.66,286.937
58,0,0.0150508,-0.00458963,0.280284,417.332,-2657.55,286.856
59,0,0.0166983,-0.00783339,0.284263,414.857,-2649.53,286.927
60,0,0.0176931,-0.00828063,0.283462,412.783,-2640.92,286.917
61,0,0.0173826,-0.00735171,0.284588,410.327,-2631.86,287.037
62,0,0.0186543,-0.0112841,0.285758,407.71,-2623.5,287.1
63,0,0.0162464,-0.00565602,0.282212,405.394,-2614.07,287.131
64,0,0.0172328,-0.00826462,0.282764,403.176,-2604.41,287.174
65,0,0.0150099,-0.00704437,0.284946,400.702,-2595.17,287.001
66,0,0.0141795,-0.00450288,0.282754,398.715,-2586.14,286.946
67,0,0.0144969,-0.00592744,0.284023,396.148,-2576.6,287.206
68,0,0.0151766,-0.00562904,0.282851,393.947,-2567.12,287.149
69,0,0.0138125,-0.00679193,0.283452,391.187,-2557.56,287.2
70,0,0.0150342,-0.00777839,0.283777,388.706,-2548.12,287.141
71,0,0.014994,-0.00683687,0.284021,385.795,-2538.76,287.432
72,0,0.0156952,-0.0107427,0.282231,383.106,-2529.3,287.514
73,0,0.0177781,-0.0123838,0.283307,380.348,-2520.09,287.453
74,0,0.0169147,-0.0113182,0.283231,377.747,-2510.4,287.681
75,0,0.0167967,-0.011716,0.281818,375.099,-2500.37,287.583
76,0,0.017572,-0.0119363,0.2852,372.554,-2490.29,287.458
77,0,0.0162089,-0.00941923,0.281657,370.167,-2480.15,287.423
78,0,0.0159669,-0.00917395,0.282866,367.857,-2470.09,287.431
79,0,0.0151947,-0.0103997,0.282894,365.457,-2460.12,287.402
80,0,0.0151301,-0.00634243,0.283185,362.811,-2449.95,287.658
81,0,0.0164339,-0.00822035,0.281988,360.686,-2439.71,287.731
82,0,0.0152188,-0.00518764,0.27904,357.934,-2429.03,288.004
83,0,0.0159483,-0.00557941,0.279263,355.178,-2418.72,287.958
84,0,0.0162085,-0.00559814,0.279394,352.267,-2408.63,288.183
85,0,0.0148516,-0.005641,0.283051,349.374,-2398.65,288.183
86,0,0.0155695,-0.0057939,0.281036,347.085,-2387.64,288.145
87,0,0.0181392,-0.00943524,0.28405,344.609,-2377.45,287.889
88,0,0.0171224,-0.00948324,0.28196,341.71,-2367.01,287.978
89,0,0.0153922,-0.00428022,0.277346,338.699,-2355.89,288.006
